Borough,Block,Lot,Address,ZIP Code,Final 18/19 Actual AV,Tax Class,Bldg. Class,RPIE Year,Status,X Coordinate,Y Coordinate,Latitude,Longitude,Community District,City Council District,Census Tract,BIN,BBL,NTA
Queens,12380,11,163-13 BAISLEY BOULEVARD,11434,189000,4,M9,2017,Nonfiler,1045518,186579,40.678581,-73.779111,412,4,284,4268326,4123800011,Baisley Park
Queens,12380,14,122-17 GUY R BREWER BOULEVARD,11434,1065600,4,K1,2017,Nonfiler,1045294,186742,40.67903,-73.779917,412,4,284,4268327,4123800014,Baisley Park
Queens,12382,30,166-15 BAISLEY BOULEVARD,11434,422550,4,G1,2017,Nonfiler,1046098,187000,40.679733,-73.777016,412,4,284,4441415,4123820030,Baisley Park
Queens,12392,54,174-07 BAISLEY BOULEVARD,11434,104850,4,G2,2017,Nonfiler,1048067,188388,40.683529,-73.769904,412,4,282,4441413,4123920054,St. Albans
Queens,12392,58,174-03 BAISLEY BOULEVARD,11434,51300,4,Z9,2017,Nonfiler,1048031,188310,40.683315,-73.770034,412,4,282,4000000,4123920058,St. Albans
Queens,12402,7,115-45 MERRICK BOULEVARD,11434,169650,4,G1,2017,Nonfiler,1046074,190332,40.688879,-73.777072,412,4,432,4268723,4124020007,St. Albans
Queens,12402,9,115-39 MERRICK BOULEVARD,11434,87197,4,K1,2017,Nonfiler,1046063,190349,40.688925,-73.777111,412,4,432,4611468,4124020009,St. Albans
Queens,12439,15,187-12 LINDEN BOULEVARD,11412,178650,4,M1,2017,Nonfiler,1049485,191466,40.691967,-73.764761,412,4,366,4268895,4124390015,St. Albans
Queens,12452,53,118-30 MONTAUK STREET,11412,238500,4,E1,2017,Nonfiler,1049724,190238,40.688594,-73.763911,412,4,366,4268998,4124520053,St. Albans
Queens,12452,69,118-52 MONTAUK STREET,11412,211950,4,G2,2017,Nonfiler,1049769,190120,40.68827,-73.76375,412,4,366,4268999,4124520069,St. Albans
Queens,12452,79,118-80 MONTAUK STREET,11412,271350,4,G2,2017,Nonfiler,1049827,189969,40.687855,-73.763542,412,4,366,4269000,4124520079,St. Albans
Queens,12514,32,172-70 BAISLEY BOULEVARD,11434,1280250,4,I5,2017,Nonfiler,1047877,188111,40.68277,-73.770591,412,4,33401,4270060,4125140025,St. Albans
Queens,12517,7,172-06 125 AVENUE,11434,171900,4,K4,2017,Nonfiler,1047525,187667,40.681553,-73.771865,412,4,33401,4270085,4125170007,St. Albans
Queens,12525,1,125-22 126 AVENUE,11420,150750,4,K1,2017,Nonfiler,,,,,,,,,,
Queens,12525,12,126 AVENUE,0,85950,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,12525,120,125 AVENUE,0,47700,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,12458,27,121-66 FARMERS BOULEVARD,11413,192600,4,G2,2017,Nonfiler,1050663,188555,40.683968,-73.760542,412,4,366,4269110,4124580027,St. Albans
Queens,12458,115,122-02 FARMERS BOULEVARD,11413,182250,4,G2,2017,Nonfiler,1050667,188225,40.683062,-73.760531,412,4,366,4269111,4124580115,St. Albans
Queens,12460,13,122-48 FARMERS BOULEVARD,11434,103500,4,F5,2017,Nonfiler,1050627,188065,40.682623,-73.760677,412,4,366,4269165,4124600013,St. Albans
Queens,12460,16,125-15 MARS PLACE,11434,98100,4,E1,2017,Nonfiler,1050355,187888,40.682139,-73.761659,412,4,366,4269166,4124600016,St. Albans
Queens,12489,1,128-13 MERRICK BOULEVARD,11434,132300,4,K5,2017,Nonfiler,1049529,187536,40.681179,-73.764641,412,4,366,4269985,4124890001,St. Albans
Queens,12490,7,129-05 MERRICK BOULEVARD,11434,201600,4,K1,2017,Nonfiler,1049764,187388,40.680771,-73.763795,412,4,366,4270009,4124900007,St. Albans
Queens,12529,15,136-32 FARMERS BOULEVARD,11434,229050,4,K4,2017,Nonfiler,1049783,184989,40.674187,-73.76375,412,4,33401,4270317,4125290015,St. Albans
Queens,12538,2,129-24 MERRICK BOULEVARD,11434,98550,4,K1,2017,Nonfiler,1049878,187312,40.680562,-73.763384,412,4,33401,4270383,4125380002,St. Albans
Queens,12541,52,130-28 MERRICK BOULEVARD,11434,155700,4,G2,2017,Nonfiler,1050194,187118,40.680027,-73.762247,412,4,33401,4270447,4125410052,St. Albans
Queens,12542,10,130-50 FARMERS BOULEVARD,11434,396900,4,G7,2017,Nonfiler,1050330,186847,40.679282,-73.761759,412,4,33401,,,St. Albans
Queens,12516,80,123-22 MERRICK BOULEVARD,11434,391500,4,G2,2017,Nonfiler,1048588,188137,40.682836,-73.768028,412,4,33401,4270076,4125160080,St. Albans
Queens,12516,81,123-28 MERRICK BOULEVARD,11434,62550,4,G2,2017,Nonfiler,1048603,188126,40.682806,-73.767974,412,4,33401,,,St. Albans
Queens,12516,86,123-40 MERRICK BOULEVARD,11434,414450,4,G2,2017,Nonfiler,1048635,188104,40.682745,-73.767858,412,4,33401,4270078,4125160086,St. Albans
Queens,12525,122,125-02 MERRICK BOULEVARD,11434,113850,4,G1,2017,Nonfiler,1048867,187944,40.682304,-73.767023,412,4,33401,4270271,4125250122,St. Albans
Queens,12601,12,191-02 LINDEN BOULEVARD,11412,1566900,4,O7,2017,Nonfiler,1050773,191578,40.692264,-73.760116,412,4,394,4440471,4126010012,St. Albans
Queens,12610,15,194-14 LINDEN BOULEVARD,11412,284078,4,K5,2017,Nonfiler,1051495,191844,40.692989,-73.757509,412,4,394,4271595,4126100015,St. Albans
Queens,12620,6,199-14 LINDEN BOULEVARD,11412,62100,4,K1,2017,Nonfiler,1052746,192300,40.694231,-73.752994,412,4,376,4271785,4126200006,St. Albans
Queens,12620,7,199-16 LINDEN BOULEVARD,11412,62100,4,K1,2017,Nonfiler,1052749,192301,40.694234,-73.752983,412,4,376,4271786,4126200007,St. Albans
Queens,12578,1,172-19 140 AVENUE,11434,116550,4,P5,2017,Nonfiler,1048591,183865,40.67111,-73.768058,412,4,33402,4270801,4125780001,Springfield Gardens North
Queens,12581,24,137-02 FARMERS BOULEVARD,11434,330300,4,G4,2017,Nonfiler,1049748,184740,40.673503,-73.763878,412,4,33402,4442289,4125810024,Springfield Gardens North
Queens,12584,16,140-17 GUY R BREWER BOULEVARD,11434,102600,4,M1,2017,Nonfiler,1047065,183674,40.670597,-73.77356,412,4,330,4270924,4125840016,Springfield Gardens North
Queens,12609,8,192-16 LINDEN BOULEVARD,11412,60750,4,K1,2017,Nonfiler,1051031,191674,40.692526,-73.759184,412,4,394,4271567,4126090008,St. Albans
Queens,12609,9,192-18 LINDEN BOULEVARD,11412,61200,4,K1,2017,Nonfiler,1051034,191675,40.692529,-73.759173,412,4,394,4271568,4126090009,St. Albans
Queens,12609,10,192-20 LINDEN BOULEVARD,11412,95850,4,K1,2017,Nonfiler,1051038,191676,40.692531,-73.759159,412,4,394,4271569,4126090010,St. Albans
Queens,12610,1,193-02 LINDEN BOULEVARD,11412,322200,4,K4,2017,Nonfiler,1051242,191751,40.692736,-73.758423,412,4,394,4541545,4126100001,St. Albans
Queens,12620,4,199-08 LINDEN BOULEVARD,11412,62100,4,K1,2017,Nonfiler,1052698,192282,40.694182,-73.753167,412,4,376,4271783,4126200004,St. Albans
Queens,12620,8,199-20 LINDEN BOULEVARD,11412,62100,4,K1,2017,Nonfiler,1052753,192303,40.694239,-73.752968,412,4,376,4271787,4126200008,St. Albans
Queens,12620,9,199-24 LINDEN BOULEVARD,11412,175500,4,M1,2017,Nonfiler,1052758,192305,40.694245,-73.75295,412,4,376,4271788,4126200009,St. Albans
Queens,12620,105,199-12 LINDEN BOULEVARD,11412,62100,4,K1,2017,Nonfiler,1052744,192299,40.694228,-73.753001,412,4,376,4271802,4126200105,St. Albans
Queens,12625,4,200-08 LINDEN BOULEVARD,11412,157050,4,K4,2017,Nonfiler,1052911,192360,40.694394,-73.752398,412,4,376,4271946,4126250004,St. Albans
Queens,12625,6,200-12 LINDEN BOULEVARD,11412,306900,4,K4,2017,Nonfiler,1052923,192364,40.694405,-73.752355,412,4,376,4271948,4126250006,St. Albans
Queens,12625,37,117-13 200 STREET,11412,67050,4,G7,2017,Nonfiler,1052905,192263,40.694128,-73.752421,412,4,376,4271963,4126250037,St. Albans
Queens,12678,8,194-18 120 AVENUE,11412,205650,4,M1,2017,Nonfiler,1052272,190319,40.688797,-73.754723,412,4,376,4273252,4126780008,St. Albans
Queens,12702,35,186-02 122 AVENUE,11413,135900,4,K1,2017,Nonfiler,1050831,188302,40.683272,-73.759939,412,4,376,4273653,4127020035,St. Albans
Queens,12711,15,MERRICK BOULEVARD,0,78300,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,12697,50,130-30 MERRICK BOULEVARD,11434,447300,4,N9,2017,Nonfiler,1050202,187113,40.680013,-73.762218,412,4,33401,,,St. Albans
Queens,12700,28,122-32 MONTAUK STREET,11413,215100,4,E1,2017,Nonfiler,1050970,187844,40.682014,-73.759442,412,4,352,4539588,4127000028,St. Albans
Queens,12700,33,122-48 MONTAUK STREET,11413,499050,4,E1,2017,Nonfiler,1051056,187686,40.68158,-73.759134,412,4,352,4438927,4127000033,St. Albans
Queens,12700,38,122-52 MONTAUK STREET,11413,596250,4,E9,2017,Nonfiler,1051077,187647,40.681472,-73.759058,412,4,352,4442292,4127000038,St. Albans
Queens,12700,130,130-19 180 STREET,11434,360000,4,E2,2017,Nonfiler,1050966,187190,40.680219,-73.759463,412,4,352,4273610,4127000130,St. Albans
Queens,12702,34,186-06 122 AVENUE,11413,251550,4,M1,2017,Nonfiler,1050840,188307,40.683286,-73.759906,412,4,376,4273652,4127020034,St. Albans
Queens,12717,169,186-11 PINEVILLE LANE,11413,67950,4,K1,2017,Nonfiler,1052095,187288,40.680479,-73.755392,412,4,352,4274017,4127170169,St. Albans
Queens,12742,62,225-18 LINDEN BOULEVARD,11411,117000,4,I5,2017,Nonfiler,1057588,192116,40.693687,-73.735535,413,4,606,4538939,4127420062,Cambria Heights
Queens,12744,55,227-02 LINDEN BOULEVARD,11411,593100,4,K1,2017,Nonfiler,1058044,191931,40.693176,-73.733892,413,4,606,4274575,4127440055,Cambria Heights
Queens,12742,61,225-16 LINDEN BOULEVARD,11411,191250,4,K4,2017,Nonfiler,1057585,192118,40.693693,-73.735545,413,4,606,4274517,4127420061,Cambria Heights
Queens,12742,64,225-20 LINDEN BOULEVARD,11411,117000,4,I5,2017,Nonfiler,1057592,192115,40.693684,-73.73552,413,4,606,4538940,4127420064,Cambria Heights
Queens,12745,1,228-02 LINDEN BOULEVARD,11411,198450,4,O7,2017,Nonfiler,1058284,191832,40.692902,-73.733028,413,4,606,4274600,4127450001,Cambria Heights
Queens,12745,3,228-06 LINDEN BOULEVARD,11411,148950,4,O1,2017,Nonfiler,1058291,191829,40.692894,-73.733003,413,4,606,4274601,4127450003,Cambria Heights
Queens,12751,227,234-20 LINDEN BOULEVARD,11411,201600,4,K1,2017,Nonfiler,1059704,191096,40.69087,-73.727916,413,4,622,4274737,4127510227,Cambria Heights
Queens,12825,137,226-02 FRANCIS LEWIS BOULEVARD,11411,147600,4,M9,2017,Nonfiler,1056864,189646,40.686914,-73.738172,413,4,612,4276477,4128250137,Cambria Heights
Queens,12958,114,219-25 MERRICK BOULEVARD,11413,192150,4,G4,2017,Nonfiler,1053593,186845,40.679252,-73.749995,413,4,626,4279238,4129580114,Laurelton
Queens,12970,1,231-11 MERRICK BOULEVARD,11413,481950,4,K1,2017,Nonfiler,1056608,185554,40.675684,-73.739139,413,4,618,4279450,4129700001,Laurelton
Queens,12982,130,132 ROAD,11422,76050,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,12983,26,131-09 FARMERS BOULEVARD,11434,49050,4,M1,2017,Nonfiler,1050293,186709,40.678904,-73.761894,412,4,352,4279640,4129830026,St. Albans
Queens,12983,27,131-07 FARMERS BOULEVARD,11434,50850,4,M1,2017,Nonfiler,1050297,186720,40.678934,-73.76188,412,4,352,4279641,4129830027,St. Albans
Queens,12745,4,228-08 LINDEN BOULEVARD,11411,173250,4,W9,2017,Nonfiler,1058295,191828,40.692891,-73.732988,413,4,606,4274602,4127450004,Cambria Heights
Queens,12750,5,233-10 LINDEN BOULEVARD,11411,499500,4,W8,2017,Nonfiler,1059431,191156,40.691037,-73.728899,413,4,622,4274720,4127500005,Cambria Heights
Queens,12922,125,131-35 SPRINGFIELD BOULEVARD,11413,235800,4,G2,2017,Nonfiler,1053210,188377,40.68346,-73.75136,413,4,626,4278295,4129220125,Laurelton
Queens,12999,196,185-22 MERRICK BOULEVARD,11413,348300,4,G2,2017,Nonfiler,1051765,187039,40.679798,-73.756584,412,4,352,4279934,4129990196,St. Albans
Queens,13010,46,134-21 SPRINGFIELD BOULEVARD,11413,180900,4,O7,2017,Nonfiler,1052591,186970,40.679603,-73.753607,413,4,358,4279938,4130100046,Laurelton
Queens,13022,64,136-11 FARMERS BOULEVARD,11434,146250,4,K4,2017,Nonfiler,1049804,185168,40.674678,-73.763672,412,4,330,4280150,4130220064,Springfield Gardens North
Queens,12964,19,225-03 MERRICK BOULEVARD,11413,1304100,4,K1,2017,Nonfiler,1055081,186229,40.677549,-73.744637,413,4,630,,,Laurelton
Queens,12967,19,228-11 MERRICK BOULEVARD,11413,91350,4,K1,2017,Nonfiler,1055813,185899,40.676638,-73.742002,413,4,632,4439770,4129670021,Laurelton
Queens,12982,7,244-27 MERRICK BOULEVARD,11422,114300,4,K1,2017,Nonfiler,1059609,185019,40.674191,-73.728326,413,4,61602,,,Rosedale
Queens,12982,23,243-29 MERRICK BOULEVARD,11422,262800,4,K1,2017,Nonfiler,1059352,185008,40.674163,-73.729253,413,4,61602,4279617,4129820023,Rosedale
Queens,12982,25,MERRICK BOULEVARD,11422,95400,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,13037,1,139-21 SPRINGFIELD BOULEVARD,11413,428400,4,O8,2017,Nonfiler,1051872,184597,40.673095,-73.756223,413,4,328,4280486,4130370001,Laurelton
Queens,13066,21,141-32 224 STREET,11413,214650,4,K4,2017,Nonfiler,1053149,183092,40.668954,-73.751634,413,4,682,4280926,4130660021,Laurelton
Queens,13086,49,224 STREET,0,84150,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,13013,33,134-47 SPRINGFIELD BOULEVARD,11413,205200,4,K4,2017,Nonfiler,1052477,186765,40.679041,-73.75402,413,4,358,4279970,4130130033,Laurelton
Queens,13098,32,220-24 MERRICK BOULEVARD,11413,157950,4,O2,2017,Nonfiler,1053913,186707,40.678871,-73.748843,413,4,358,4281342,4130980032,Laurelton
Queens,13152,45,224-08 141 AVENUE,11413,130950,4,G2,2017,Nonfiler,1053438,183308,40.669545,-73.75059,413,4,682,4282461,4131520045,Laurelton
Queens,13160,38,232-18 MERRICK BOULEVARD,11413,112050,4,K4,2017,Nonfiler,1057047,185352,40.675126,-73.737559,413,4,632,4282702,4131600038,Laurelton
Queens,13193,170,227-15 NORTH CONDUIT AVENUE,11413,4974300,4,F1,2017,Nonfiler,1054525,182168,40.666407,-73.746684,413,4,682,4440705,4131930100,Laurelton
Queens,13198,27,234-04 MERRICK BOULEVARD,11422,215100,4,K2,2017,Nonfiler,1057508,185096,40.67442,-73.735899,413,4,632,4283838,4131980027,Laurelton
Queens,13205,43,242 STREET,11422,108900,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13206,12,133-59 242 STREET,11422,265950,4,E1,2017,Nonfiler,1058600,184740,40.673433,-73.731967,413,4,638,4430501,4132060012,Rosedale
Queens,13206,13,133-57 242 STREET,11422,266850,4,E1,2017,Nonfiler,1058603,184746,40.67345,-73.731956,413,4,638,4315058,4132060013,Rosedale
Queens,13206,15,133-55 242 STREET,11422,158850,4,W9,2017,Nonfiler,1058605,184753,40.673469,-73.731949,413,4,638,4541701,4132060015,Rosedale
Queens,13206,16,133-53 242 STREET,11422,158850,4,W9,2017,Nonfiler,1058608,184759,40.673486,-73.731938,413,4,638,4571176,4132060016,Rosedale
Queens,13207,35,243-18 MERRICK BOULEVARD,11422,121050,4,O7,2017,Nonfiler,1059115,184966,40.674049,-73.730108,413,4,638,4284020,4132070035,Rosedale
Queens,13106,45,225-10 MERRICK BOULEVARD,11413,73350,4,G2,2017,Nonfiler,1055092,186217,40.677516,-73.744597,413,4,630,4281481,4131060045,Laurelton
Queens,13108,33,227-12 MERRICK BOULEVARD,11413,351900,4,K1,2017,Nonfiler,1055571,185999,40.676914,-73.742873,413,4,632,4281528,4131080033,Laurelton
Queens,13156,28,229-02 MERRICK BOULEVARD,11413,147150,4,K1,2017,Nonfiler,1056041,185794,40.676348,-73.741181,413,4,632,4595620,4131560028,Laurelton
Queens,13255,7,138-69 FRANCIS LEWIS BOULEVARD,11422,227250,4,K2,2017,Nonfiler,1057188,182486,40.667258,-73.737081,413,4,638,4284714,4132550007,Rosedale
Queens,13255,8,138-67 FRANCIS LEWIS BOULEVARD,11422,121500,4,K4,2017,Nonfiler,1057179,182499,40.667294,-73.737114,413,4,638,4284715,4132550008,Rosedale
Queens,13263,38,138-90 FRANCIS LEWIS BOULEVARD,11422,172800,4,K4,2017,Nonfiler,1057300,182319,40.666799,-73.736679,413,4,638,4284821,4132630038,Rosedale
Queens,13267,23,156-09 ROCKAWAY BOULEVARD,11434,131400,4,K4,2017,Nonfiler,1045322,182242,40.666679,-73.779857,413,4,306,4284846,4132670023,Springfield Gardens South-Brookville
Queens,13301,251,146-27 167 STREET,11434,522900,4,E1,2017,Nonfiler,1047295,180351,40.661474,-73.772762,413,4,306,4285342,4133010251,Springfield Gardens South-Brookville
Queens,13209,50,245-02 MERRICK BOULEVARD,11422,1635750,4,K1,2017,Nonfiler,1059594,185014,40.674177,-73.72838,413,4,638,4284059,4132090050,Rosedale
Queens,13263,27,138-72 FRANCIS LEWIS BOULEVARD,11422,259650,4,K4,2017,Nonfiler,1057193,182470,40.667215,-73.737063,413,4,638,4284816,4132630027,Rosedale
Queens,13267,10,157-23 ROCKAWAY BOULEVARD,11434,188550,4,K4,2017,Nonfiler,1045452,182051,40.666153,-73.77939,413,4,306,4284835,4132670010,Springfield Gardens South-Brookville
Queens,13281,6,162-05 ROCKAWAY BOULEVARD,11434,217800,4,G2,2017,Nonfiler,1046380,180643,40.662282,-73.776058,413,4,306,4285061,4132810006,Springfield Gardens South-Brookville
Queens,13310,61,145-98 GUY R BREWER BOULEVARD,11434,84150,4,O1,2017,Nonfiler,1048457,181214,40.663835,-73.768566,413,4,320,4285464,4133100061,Springfield Gardens South-Brookville
Queens,13364,70,167-43 PORTER ROAD,11434,492750,4,E1,2017,Nonfiler,1047503,179665,40.65959,-73.772019,413,4,320,4286103,4133640070,Springfield Gardens South-Brookville
Queens,13376,29,175-11 148 AVENUE,11434,1192500,4,E1,2017,Nonfiler,1047925,179581,40.659356,-73.770499,413,4,320,4286114,4133760029,Springfield Gardens South-Brookville
Queens,13379,30,175-57 148 ROAD,11434,743400,4,E1,2017,Nonfiler,,,,,,,,,,
Queens,13383,54,149-04 GUY R BREWER BOULEVARD,11434,678150,4,E1,2017,Nonfiler,1048720,179140,40.65814,-73.767638,413,4,320,4286138,4133830054,Springfield Gardens South-Brookville
Queens,13314,1,144-43 FARMERS BOULEVARD,11434,243900,4,K1,2017,Nonfiler,1048848,182232,40.666626,-73.767147,413,4,320,4000000,4133140001,Springfield Gardens South-Brookville
Queens,13341,12,145-117 GUY R BREWER BOULEVARD,11434,182700,4,K4,2017,Nonfiler,1048498,180993,40.663228,-73.76842,413,4,320,4571957,4133410012,Springfield Gardens South-Brookville
Queens,13351,32,146-11 GUY R BREWER BOULEVARD,11434,176400,4,K4,2017,Nonfiler,1048529,180762,40.662594,-73.768311,413,4,320,4285938,4133510032,Springfield Gardens South-Brookville
Queens,13354,21,GUY R BREWER BOULEVARD,11413,65250,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13354,22,147-03 GUY R BREWER BOULEVARD,11434,117000,4,K1,2017,Nonfiler,1048626,179980,40.660447,-73.767968,413,4,320,4285980,4133540022,Springfield Gardens South-Brookville
Queens,13354,23,146-01 GUY R BREWER BOULEVARD,11434,97650,4,K1,2017,Nonfiler,1048523,180814,40.662736,-73.768332,413,4,320,,,Springfield Gardens South-Brookville
Queens,13364,25,147-81 FARMERS BOULEVARD,11434,48150,4,G7,2017,Nonfiler,1047287,179844,40.660083,-73.772796,413,4,320,4000000,4133640025,Springfield Gardens South-Brookville
Queens,13406,28,178-02 147 AVENUE,11434,2596050,4,H9,2017,Nonfiler,1048702,179927,40.6603,-73.767695,413,4,320,4286150,4134060028,Springfield Gardens South-Brookville
Queens,13413,50,150-19 GUY R BREWER BOULEVARD,11434,311850,4,K4,2017,Nonfiler,1048782,178662,40.656828,-73.767419,413,4,320,4286182,4134130050,Springfield Gardens South-Brookville
Queens,13379,77,148-11 175 STREET,11434,252450,4,O5,2017,Nonfiler,1047879,179447,40.658989,-73.770666,413,4,320,4286129,4133790077,Springfield Gardens South-Brookville
Queens,13416,45,182 STREET,11413,56700,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,13407,19,178-42 147 AVENUE,11434,70650,4,G7,2017,Nonfiler,1049041,179862,40.66012,-73.766474,413,4,320,4000000,4134070019,Springfield Gardens South-Brookville
Queens,13408,160,147-45 182 STREET,11413,147150,4,E1,2017,Nonfiler,1049232,179612,40.659432,-73.765788,413,4,320,4286165,4134080160,Springfield Gardens South-Brookville
Queens,13413,42,179-11 150 ROAD,11434,90450,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,13434,106,147 AVENUE,11413,54900,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13436,28,223 STREET,11413,60300,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13485,15,145-31 228 STREET,11413,967950,4,K4,2017,Nonfiler,1053061,180290,40.661264,-73.75198,413,4,680,4286887,4134850015,Springfield Gardens South-Brookville
Queens,13503,5,223-12 SOUTH CONDUIT AVENUE,11413,59400,4,E9,2017,Nonfiler,1052359,181821,40.665472,-73.754495,413,4,680,4287379,4135030005,Springfield Gardens South-Brookville
Queens,13514,5,230-10 SOUTH CONDUIT AVENUE,11413,140850,4,K1,2017,Nonfiler,1054474,181818,40.665447,-73.746871,413,4,680,4287586,4135140005,Springfield Gardens South-Brookville
Queens,13514,6,230-12 SOUTH CONDUIT AVENUE,11413,129600,4,K1,2017,Nonfiler,1054501,181817,40.665444,-73.746774,413,4,680,4287587,4135140006,Springfield Gardens South-Brookville
Queens,13514,7,230-14 SOUTH CONDUIT AVENUE,11413,114750,4,K1,2017,Nonfiler,1054528,181816,40.665441,-73.746677,413,4,680,4287588,4135140007,Springfield Gardens South-Brookville
Queens,13514,31,LANSING AVENUE,0,83250,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,13564,14,241-20 SOUTH CONDUIT AVENUE,11422,234450,4,K2,2017,Nonfiler,1057265,181753,40.665246,-73.736812,413,4,654,4288315,4135640014,Rosedale
Queens,13567,50,243-05 NEWHALL AVENUE,11422,162900,4,O7,2017,Nonfiler,1056216,179266,40.658428,-73.740619,413,4,664,4288340,4135670050,Rosedale
Queens,13434,105,147 AVENUE,11413,58050,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13436,29,223 STREET,11413,54450,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13462,53,146-19 228 STREET,11413,171450,4,G1,2017,Nonfiler,1052800,179753,40.659792,-73.752926,413,4,690,4286422,4134620053,Springfield Gardens South-Brookville
Queens,13514,2,230-04 SOUTH CONDUIT AVENUE,11413,138150,4,K1,2017,Nonfiler,1054393,181821,40.665456,-73.747163,413,4,680,4287583,4135140002,Springfield Gardens South-Brookville
Queens,13514,3,230-06 SOUTH CONDUIT AVENUE,11413,178200,4,K1,2017,Nonfiler,1054420,181820,40.665453,-73.747066,413,4,680,4287584,4135140003,Springfield Gardens South-Brookville
Queens,13514,4,230-08 SOUTH CONDUIT AVENUE,11413,139950,4,K1,2017,Nonfiler,1054447,181819,40.66545,-73.746969,413,4,680,4287585,4135140004,Springfield Gardens South-Brookville
Queens,13569,32,144-01 243 STREET,11422,494550,4,K1,2017,Nonfiler,1056551,179925,40.660234,-73.739405,413,4,654,4288434,4135690032,Rosedale
Queens,13599,38,244-10 FRANCIS LEWIS BOULEVARD,11422,62550,4,K1,2017,Nonfiler,1057691,181729,40.665177,-73.735276,413,4,654,4289118,4135990038,Rosedale
Queens,13614,8,139-33 245 STREET,11422,258750,4,K5,2017,Nonfiler,1057887,181724,40.665161,-73.73457,413,4,654,4289366,4136140008,Rosedale
Queens,13570,60,143-67 243 STREET,11422,285750,4,K1,2017,Nonfiler,1056648,180093,40.660695,-73.739054,413,4,654,4448956,4135700060,Rosedale
Queens,13621,9,138-31 247 STREET,11422,78750,4,Z9,2017,Nonfiler,1058764,181721,40.665146,-73.731409,413,4,656,4289449,4136210009,Rosedale
Queens,13623,22,248-30 SOUTH CONDUIT AVENUE,11422,535050,4,G2,2017,Nonfiler,1059372,181793,40.665338,-73.729216,413,4,656,4289474,4136230022,Rosedale
Queens,13633,1,146-33 HOOK CREEK BOULEVARD,11422,3096450,4,E1,2017,Nonfiler,1060046,179068,40.657853,-73.726818,413,4,656,4448958,4136330001,Rosedale
Queens,13686,5,259-55 FRANCIS LEWIS BOULEVARD,11422,163350,4,G4,2017,Nonfiler,1060003,178215,40.655512,-73.726982,413,4,656,4290968,4136860005,Rosedale
Queens,13895,35,248-44 ROCKAWAY BOULEVARD,11422,782100,4,E9,2017,Nonfiler,1055696,172470,40.639779,-73.742566,413,4,664,4292074,4138950035,Rosedale
Queens,13895,85,ROCKAWAY BOULEVARD,11422,213300,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13895,94,ROCKAWAY BOULEVARD,11422,106200,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13895,153,ROCKAWAY BOULEVARD,0,257400,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13913,246,155-49 BAYVIEW AVENUE,11422,48600,4,Z9,2017,Nonfiler,1054976,171671,40.637592,-73.745168,413,4,664,4000000,4139130246,Rosedale
Queens,13913,260,155-25 BAYVIEW AVENUE,11422,128700,4,E2,2017,Nonfiler,1055133,171900,40.638219,-73.7446,413,4,664,4292121,4139130260,Rosedale
Queens,13921,1,254-02 3 STREET,11430,516150,4,K5,2017,Nonfiler,,,,,,,,,,
Queens,13921,69,252-02 ROCKAWAY BOULEVARD,11422,297900,4,K1,2017,Nonfiler,1056227,171465,40.637016,-73.740663,413,4,664,4292143,4139210069,Rosedale
Queens,13622,7,SOUTH CONDUIT AVENUE,0,59850,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,13623,1,HOOK CREEK BOULEVARD,11422,215100,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,13728,8,147 AVENUE,11422,172800,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,13729,33,147-36 BROOKVILLE BOULEVARD,11422,309150,4,K1,2017,Nonfiler,1055037,178394,40.656044,-73.744878,413,4,694,4291510,4137290033,Springfield Gardens South-Brookville
Queens,13910,20,154-06 BROAD STREET,11422,104850,4,Z9,2017,Nonfiler,1055241,172246,40.639168,-73.744207,413,4,664,4435440,4139100020,Rosedale
Queens,13921,12,11 3 STREET,11422,106650,4,G7,2017,Nonfiler,1056017,170889,40.635437,-73.741426,413,4,664,4292127,4139210012,Rosedale
Queens,13921,14,9 3 STREET,11422,83700,4,G7,2017,Nonfiler,1056001,170886,40.635429,-73.741483,413,4,664,4292128,4139210014,Rosedale
Queens,14013,71,159-12 CROSS BAY BOULEVARD,11414,263700,4,K1,2017,Nonfiler,1028703,179328,40.658779,-73.839781,410,4,892,4293391,4140130071,Lindenwood-Howard Beach
